,fridge_1,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,fridge_10,fridge_11,fridge_12,fridge_13,fridge_14,fridge_15,fridge_16,fridge_17,fridge_18,fridge_19,fridge_20,fridge_21,fridge_22,fridge_23,fridge_24,fridge_25,fridge_26,fridge_27,fridge_28,fridge_29,fridge_30,fridge_31,fridge_32,fridge_33,fridge_34,fridge_35,fridge_36,fridge_37,fridge_38,fridge_39,fridge_40,fridge_41,fridge_42,fridge_43,fridge_44,fridge_45,fridge_46,fridge_47,fridge_48,fridge_49,fridge_50,fridge_51,fridge_52,fridge_53,fridge_54,fridge_55,fridge_56,fridge_57,fridge_58,fridge_59,fridge_60,fridge_61,fridge_62,fridge_63,fridge_64,fridge_65,fridge_66,fridge_67,fridge_68,fridge_69,fridge_70,fridge_71,fridge_72,fridge_73,fridge_74,fridge_75,fridge_76,fridge_77,fridge_78,fridge_79,fridge_80,fridge_81,fridge_82,fridge_83,fridge_84,fridge_85,fridge_86,fridge_87,fridge_88,fridge_89,fridge_90,fridge_91,fridge_92,fridge_93,fridge_94,fridge_95,fridge_96,fridge_97,fridge_98,fridge_99,fridge_100
765,0.0,0,0,3,74.0,81,81,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,122.0,122.0,0.0,0.0,0.0,64.5,4.0,119.0,0.0,0.0,0.0,52.0,2.0,42.0,41.0,2.0,44.0,2.0,2.0,42.0,2.0,2.0,41.0,2.0,45.0,42.0,2.0,43.0,40.0,2.0,44.0,45.0,42.0,43.0,41.0,2.0,2.0,41.0,2.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,56.0,0.0,0.0,0.0,948.0,0.0,0.0,0.0,56.0,0.0,0.0,60.0,923.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0.0,0,0,3,74.0,75,77,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,122.0,121.0,0.0,0.0,0.0,133.0,0.0,117.0,0.0,0.0,0.0,51.0,2.0,42.0,41.0,3.0,43.0,2.0,2.0,41.0,2.0,2.0,41.0,37.0,45.0,42.0,2.0,43.0,2.0,2.0,44.0,45.0,42.0,42.0,41.0,2.0,2.0,40.0,2.0,46.0,44.0,0.0,0.0,978.0,907.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,54.0,0.0,0.0,58.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0
767,0.0,0,0,3,74.0,73,74,67.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1413.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0,121.0,119.0,0.0,0.0,0.0,133.0,0.0,116.0,0.0,0.0,0.0,51.0,2.0,42.0,2.0,2.0,43.0,2.0,2.0,41.0,2.0,2.0,41.0,38.0,45.0,42.0,2.0,43.0,2.0,2.0,44.0,45.0,41.0,42.0,37.0,2.0,2.0,40.0,2.0,46.0,43.0,0.0,0.0,62.0,59.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,53.0,0.0,0.0,56.0,58.0,0.0,0.0,0.0,899.0,0.0,0.0,0.0,61.0
768,0.0,0,0,225,75.0,73,75,67.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,42.0,2.0,2.0,43.0,2.0,2.0,41.0,2.0,2.0,41.0,44.0,45.0,42.0,2.0,43.0,2.0,2.0,45.0,45.0,41.0,43.0,2.0,2.0,2.0,40.0,2.0,46.0,43.0,905.0,0.0,58.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,57.0,0.0,0.0,0.0,62.0,951.0,0.0,0.0,58.0
769,0.0,0,0,226,75.0,73,75,66.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,42.0,2.0,35.0,42.0,2.0,2.0,41.0,2.0,2.0,41.0,44.0,45.0,42.0,2.0,42.0,2.0,2.0,45.0,46.0,41.0,42.0,2.0,2.0,37.0,2.0,2.0,46.0,42.0,60.0,895.0,56.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,55.0,0.0,0.0,0.0,0.0,924.0,0.0,51.0,54.0,0.0,0.0,0.0,59.0,60.0,0.0,0.0,56.0
770,0.0,0,0,224,74.0,74,75,3.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,121.0,0.0,0.0,0.0,0.0,0.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,42.0,2.0,36.0,42.0,2.0,2.0,41.0,2.0,2.0,41.0,44.0,45.0,42.0,2.0,42.0,2.0,2.0,45.0,45.0,41.0,42.0,2.0,2.0,37.0,2.0,2.0,47.0,42.0,57.0,61.0,53.0,54.0,0.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,53.0,904.0,0.0,900.0,0.0,61.0,0.0,0.0,52.0,0.0,0.0,0.0,57.0,57.0,0.0,889.0,54.0
771,0.0,0,0,225,75.0,74,75,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,0.0,110.0,0.0,0.0,1359.0,0.0,0.0,50.0,2.0,41.0,2.0,82.0,42.0,2.0,2.0,41.0,2.0,2.0,41.0,44.0,45.0,42.0,2.0,42.0,2.0,2.0,45.0,44.0,41.0,42.0,2.0,2.0,44.0,2.0,2.0,45.0,42.0,55.0,58.0,52.0,1.0,0.0,59.0,0.0,0.0,939.0,0.0,0.0,0.0,56.0,0.0,61.0,0.0,62.0,0.0,58.0,0.0,0.0,37.0,0.0,0.0,989.0,55.0,55.0,0.0,61.0,53.0
772,0.0,0,299,225,74.0,74,75,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,50.0,2.0,41.0,2.0,105.0,42.0,2.0,2.0,41.0,2.0,2.0,41.0,45.0,45.0,42.0,2.0,42.0,2.0,2.0,45.0,43.0,41.0,42.0,2.0,2.0,44.0,2.0,2.0,44.0,42.0,52.0,56.0,0.0,0.0,0.0,57.0,0.0,194.0,62.0,0.0,0.0,0.0,54.0,0.0,59.0,0.0,59.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,62.0,41.0,53.0,0.0,58.0,2.0
773,0.0,0,79,225,75.0,74,75,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,1386.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,50.0,37.0,41.0,2.0,100.0,42.0,2.0,2.0,41.0,35.0,2.0,41.0,45.0,45.0,42.0,2.0,42.0,2.0,2.0,45.0,43.0,41.0,42.0,2.0,2.0,44.0,2.0,2.0,44.0,42.0,6.0,53.0,0.0,0.0,0.0,55.0,0.0,62.0,60.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,57.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,44.0,0.0,56.0,0.0
774,277.0,0,74,225,75.0,74,75,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.5,0.0,0.0,0.0,0.0,0.0,1388.0,130.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,50.0,38.0,41.0,2.0,100.0,42.0,2.0,2.0,41.0,35.0,2.0,2.0,45.0,45.0,41.5,2.0,42.0,2.0,2.0,45.0,42.0,41.0,42.0,2.0,2.0,44.0,2.0,2.0,44.0,42.0,0.0,52.0,0.0,0.0,0.0,53.0,0.0,59.0,57.0,0.0,0.0,918.0,0.0,0.0,55.0,0.0,55.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,54.0,0.0
775,80.0,0,68,225,74.0,74,75,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,134.0,118.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,50.0,44.0,41.0,2.0,100.0,42.0,2.0,2.0,41.0,44.0,2.0,2.0,45.0,45.0,41.0,2.0,41.0,2.0,2.0,45.0,43.0,41.0,41.0,2.0,2.0,44.0,2.0,2.0,43.0,41.0,0.0,1.0,0.0,0.0,916.0,2.0,0.0,56.0,55.0,0.0,0.0,60.0,0.0,0.0,1.0,921.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,4.0,0.0
776,74.0,0,67,225,74.0,73,75,0.0,75.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,121.0,118.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,50.0,44.0,41.0,2.0,250.0,41.0,2.0,2.0,41.0,44.0,2.0,2.0,45.0,44.0,41.0,2.0,41.0,2.0,2.0,46.0,42.0,41.0,41.0,2.0,35.0,44.0,2.0,2.0,43.0,41.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,55.0,54.0,0.0,0.0,57.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,53.0,0.0,0.0,971.0,0.0,0.0
777,74.0,0,66,226,74.0,73,75,0.0,74.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,121.0,118.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1372.0,0.0,0.0,0.0,116.0,0.0,0.0,49.0,44.0,41.0,2.0,190.0,41.0,36.0,2.0,41.0,44.0,2.0,2.0,45.0,43.0,41.0,2.0,41.0,2.0,2.0,44.0,42.0,41.0,41.0,2.0,36.0,44.0,2.0,192.0,43.0,42.0,0.0,0.0,0.0,0.0,59.0,0.0,515.0,37.0,0.0,0.0,923.0,55.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,924.0,0.0,0.0,62.0,0.0,1.0,0.0,0.0,62.0,0.0,0.0
778,75.0,0,67,220,74.0,73,75,0.0,75.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,119.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,123.0,138.0,0.0,0.0,0.0,115.0,0.0,0.0,49.0,44.0,41.0,3.0,190.0,41.0,37.0,2.0,41.0,44.0,2.0,2.0,45.0,43.0,41.0,2.0,41.0,2.0,2.0,43.0,42.0,2.0,41.0,2.0,44.0,45.0,2.0,192.0,43.0,41.0,0.0,0.0,0.0,0.0,56.0,0.0,61.0,0.0,0.0,0.0,62.0,53.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,60.0,0.0,0.0,58.0,931.0,0.0,0.0,0.0,59.0,0.0,0.0
779,75.0,0,66,221,74.0,73,75,0.0,75.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148.0,123.0,134.0,0.0,0.0,0.0,5.0,0.0,0.0,49.0,44.0,41.0,2.0,190.0,41.0,44.0,2.0,40.0,45.0,2.0,2.0,45.0,43.0,41.0,2.0,41.0,2.0,2.0,43.0,42.0,2.0,41.0,2.0,44.0,45.0,2.0,192.0,43.0,41.0,0.0,0.0,0.0,0.0,54.0,0.0,58.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,58.0,0.0,0.0,57.0,61.0,0.0,0.0,0.0,57.0,0.0,0.0
780,76.0,0,66,220,74.0,73,75,0.0,74.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.0,121.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,45.0,41.0,2.0,190.0,41.0,44.0,2.0,2.0,45.0,2.0,2.0,47.0,42.0,41.0,2.0,41.0,2.0,2.0,43.0,42.0,2.0,41.0,2.0,44.0,45.0,2.0,192.0,43.0,41.0,0.0,0.0,0.0,0.0,52.0,0.0,55.0,0.0,0.0,905.0,56.0,0.0,0.0,0.0,0.0,55.0,0.0,957.0,0.0,56.0,0.0,0.0,55.0,58.0,0.0,0.0,0.0,55.0,0.0,0.0
781,76.0,260,66,3,76.0,76,75,0.0,74.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,17.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,45.0,41.0,2.0,190.0,41.0,44.0,2.0,2.0,45.0,2.0,2.0,44.0,42.0,41.0,2.0,41.0,2.0,2.0,43.0,42.0,2.0,41.0,2.0,44.0,45.0,2.0,192.0,42.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,62.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,54.0,0.0,0.0,54.0,56.0,0.0,0.0,0.0,53.0,0.0,0.0
782,76.0,80,66,3,69.0,71,75,0.0,74.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,0.0,0.0,0.0,128.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,1361.0,49.0,45.0,2.0,2.0,188.0,41.0,44.0,2.0,2.0,45.0,2.0,2.0,44.0,42.0,41.0,2.0,41.0,2.0,2.0,43.0,42.0,2.0,41.0,2.0,44.0,46.0,2.0,192.0,42.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,53.0,0.0,0.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
783,76.0,76,0,3,3.0,3,75,0.0,74.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,0.0,0.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,129.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,137.0,48.0,45.0,2.0,2.0,188.0,41.0,44.0,2.0,2.0,45.0,2.0,2.0,43.0,42.0,41.0,2.0,41.0,2.0,2.0,42.0,41.0,2.0,41.0,2.0,45.0,44.0,2.0,192.0,42.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,918.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
784,75.0,73,0,3,0.0,0,70,0.0,74.0,66.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,127.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,128.0,47.0,45.0,2.0,2.0,190.0,41.0,45.0,2.0,2.0,45.0,2.0,2.0,43.0,41.0,41.0,2.0,41.0,2.0,2.0,42.0,41.0,2.0,41.0,2.0,45.0,43.0,2.0,190.0,42.0,41.0,0.0,0.0,978.0,951.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,923.0,0.0,0.0,0.0,55.0,0.0,0.0,61.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0
785,75.0,73,0,3,0.0,0,65,0.0,74.0,65.0,135.0,1372.0,0.0,1405.0,0.0,0.0,0.0,121.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,124.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,125.0,46.0,45.0,2.0,2.0,190.0,41.0,45.0,2.0,2.0,45.0,2.0,2.0,43.0,41.0,2.0,2.0,41.0,2.0,39.0,42.0,41.0,2.0,41.0,2.0,45.0,43.0,2.0,190.0,42.0,41.0,923.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,54.0,0.0,0.0,58.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
786,75.0,74,0,3,0.0,0,0,0.0,75.0,45.0,123.0,140.0,0.0,134.0,0.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,46.0,45.0,2.0,2.0,188.0,39.0,45.0,2.0,2.0,45.0,2.0,2.0,43.0,42.0,2.0,2.0,40.0,2.0,35.0,42.0,41.0,2.0,2.0,2.0,45.0,42.0,2.0,190.0,42.0,41.0,62.0,0.0,60.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,0.0,885.0,0.0,0.0,0.0,56.0,59.0,0.0,0.0,0.0,989.0,989.0,0.0,0.0,58.0
787,75.0,74,0,137,0.0,0,0,0.0,70.0,2.0,123.0,130.0,0.0,128.5,0.0,1.0,0.0,118.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,122.0,45.0,46.0,2.0,2.0,190.0,2.0,45.0,36.0,2.0,46.0,34.0,2.0,43.0,41.0,2.0,37.0,2.0,2.0,40.0,42.0,41.0,2.0,2.0,2.0,45.0,42.0,2.0,190.0,42.0,41.0,59.0,957.0,57.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,55.0,937.0,0.0,73.0,0.0,951.0,0.0,55.0,57.0,0.0,0.0,0.0,61.0,61.0,0.0,924.0,56.0
788,75.0,74,0,90,0.0,0,0,0.0,47.0,0.0,123.0,123.0,0.0,118.0,0.0,0.0,0.0,117.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,1402.0,121.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,121.0,45.0,44.0,2.0,2.0,188.0,2.0,45.0,37.0,2.0,45.0,35.0,2.0,43.0,41.0,2.0,36.0,2.0,2.0,44.0,42.0,41.0,2.0,2.0,2.0,45.0,42.0,2.0,190.0,42.0,6.0,56.0,61.0,55.0,54.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,53.0,63.0,0.0,61.0,0.0,62.0,0.0,53.0,55.0,0.0,0.0,0.0,58.0,59.0,0.0,62.0,54.0
789,77.0,74,0,71,0.0,0,0,0.0,2.0,0.0,119.0,123.0,0.0,116.0,0.0,0.0,0.0,115.0,0.0,0.0,117.0,1359.0,0.0,0.0,0.0,0.0,134.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,119.0,45.0,43.0,2.0,2.0,190.0,2.0,45.0,44.0,2.0,44.0,44.0,2.0,42.0,41.0,2.0,44.0,2.0,2.0,43.0,41.0,41.0,2.0,2.0,2.0,45.0,42.0,2.0,190.0,42.0,2.0,54.0,57.0,53.0,52.0,0.0,60.0,0.0,0.0,914.0,0.0,0.0,0.0,57.0,16.0,60.0,870.0,58.0,0.0,59.0,0.0,0.0,53.0,0.0,0.0,978.0,56.0,56.0,0.0,59.0,15.0
790,73.0,74,0,74,0.0,0,0,0.0,0.0,0.0,119.0,122.0,0.0,116.0,0.0,0.0,0.0,27.0,0.0,0.0,116.0,134.0,0.0,0.0,0.0,0.0,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,44.0,43.0,2.0,2.0,188.0,2.0,45.0,44.0,2.0,43.0,44.0,2.0,42.0,41.0,2.0,44.0,2.0,2.0,44.0,41.0,41.0,2.0,2.0,2.0,46.0,42.0,2.0,190.0,42.0,2.0,53.0,55.0,0.0,6.0,0.0,57.0,0.0,959.0,62.0,0.0,0.0,0.0,56.0,0.0,57.0,64.0,56.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,61.0,55.0,54.0,0.0,57.0,0.0
791,69.0,74,0,79,0.0,0,0,0.0,0.0,0.0,7.0,121.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,45.0,43.0,2.0,2.0,188.0,2.0,45.0,44.0,2.0,43.0,44.0,2.0,42.0,41.0,2.0,44.0,2.0,2.0,44.0,41.0,41.0,2.0,2.0,2.0,44.0,41.0,2.0,190.0,41.0,2.0,0.0,53.0,0.0,0.0,0.0,55.0,0.0,62.0,59.0,0.0,0.0,0.0,54.0,0.0,55.0,62.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,59.0,17.0,53.0,0.0,55.0,0.0
792,69.0,74,0,78,0.0,0,0,0.0,0.0,0.0,0.0,119.0,0.0,115.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,45.0,42.0,2.0,2.0,190.0,2.0,45.0,44.0,2.0,43.0,44.0,2.0,42.0,41.0,2.0,44.0,2.0,2.0,44.0,41.0,41.0,2.0,2.0,2.0,44.0,41.0,2.0,190.0,41.0,2.0,0.0,2.0,0.0,0.0,0.0,53.0,0.0,59.0,57.0,0.0,0.0,916.0,3.0,0.0,28.5,59.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,53.0,0.0
793,67.0,74,0,79,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,45.0,42.0,2.0,2.0,190.0,2.0,44.0,45.0,2.0,43.0,44.0,2.0,42.0,41.0,2.0,45.0,2.0,2.0,44.0,41.0,41.0,2.0,2.0,2.0,43.0,41.0,2.0,190.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,55.0,0.0,0.0,62.0,0.0,0.0,28.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
794,2.0,74,0,79,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,1388.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.5,1377.0,0.0,117.0,0.0,45.0,42.0,2.0,2.0,190.0,2.0,44.0,45.0,2.0,42.0,45.0,2.0,42.0,41.0,2.0,45.0,2.0,2.0,44.0,41.0,2.0,2.0,2.0,2.0,42.0,41.0,2.0,190.0,41.0,2.0,0.0,0.0,0.0,0.0,960.0,0.0,443.5,54.0,53.0,0.0,0.0,59.0,0.0,0.0,28.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,959.0,0.0,0.0
795,0.0,74,0,81,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1410.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,133.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5,134.0,0.0,0.0,0.0,44.0,42.0,2.0,2.0,190.0,2.0,43.0,45.0,2.0,42.0,45.0,2.0,41.0,41.0,2.0,45.0,2.0,2.0,44.0,41.0,2.0,2.0,2.0,2.0,42.0,41.0,2.0,190.0,41.0,2.0,0.0,0.0,0.0,0.0,61.0,0.0,63.0,52.0,1.0,0.0,0.0,57.0,0.0,0.0,28.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0
796,0.0,74,0,79,0.0,0,0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,119.0,3.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,128.0,0.0,0.0,0.0,44.0,42.0,2.0,2.0,190.0,2.0,43.0,45.0,2.0,42.0,45.0,2.0,41.0,41.0,2.0,45.0,2.0,2.0,44.0,41.0,2.0,2.0,2.0,2.0,42.0,41.0,2.0,190.0,41.0,2.0,0.0,0.0,0.0,0.0,58.0,0.0,60.0,3.0,0.0,0.0,907.0,55.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,942.0,0.0,0.0,978.0,899.0,0.0,0.0,0.0,59.0,0.0,0.0
797,0.0,74,0,78,0.0,0,0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,2.0,0.0,0.0,121.0,118.0,0.0,0.0,0.0,44.0,42.0,2.0,2.0,190.0,2.0,42.0,45.0,2.0,42.0,45.0,2.0,41.0,41.0,2.0,45.0,2.0,39.0,44.0,41.0,2.0,2.0,2.0,2.0,42.0,41.0,2.0,190.0,41.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,57.0,0.0,0.0,0.0,60.0,53.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,62.0,0.0,0.0,0.0,57.0,0.0,0.0
798,0.0,74,0,74,0.0,0,0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,116.0,1422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,124.0,1388.0,1402.0,0.0,0.0,0.0,0.0,118.0,119.0,0.0,0.0,0.0,44.0,42.0,2.0,38.0,2.0,2.0,43.0,45.0,2.0,42.0,45.0,2.0,41.0,40.0,2.0,45.0,2.0,36.0,45.0,41.0,2.0,2.0,2.0,35.0,42.0,41.0,36.0,41.0,41.0,2.0,0.0,0.0,0.0,0.0,53.0,0.0,55.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,59.0,0.0,0.0,0.0,55.0,0.0,0.0
